pmid,line_number,line,entities
39267061,584,"Fetal bovine serum (FBS) was purchased from GIBCO LLC. (Grand Island, NY, USA). ","[{'entity': 'NY', 'type': 'CellLine', 'start': 70, 'end': 72}]"
39267061,595,"The active targeting efficacy of FA-based imaging towards 4T1, A2780, bEND.3 cells were confirmed with CLSM analysis. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 63, 'end': 68}]"
39267061,596,"4T1, A2780, bEND.3 cells were seeded onto coverslips in a 12-well plate at a density of 10 × 10⁴","[{'entity': 'A2780', 'type': 'CellLine', 'start': 5, 'end': 10}]"
39267061,613,So we selected ovarian cancer cell line A2780 with high expression of FA receptor and mouse brain microvascular endothelial cell line bEND.3 with relatively low expression of FA receptor to investigate the uptake of FA-modified liposomes. ,"[{'entity': 'A2780', 'type': 'CellLine', 'start': 40, 'end': 45}]"
39267061,653,So we selected ovarian cancer cell line A2780 with high expression of FA receptor and mouse brain microvascular endothelial cell line bEND.3 with relatively low expression of FA receptor to investigate the uptake of FA-modified liposomes. ,"[{'entity': 'A2780', 'type': 'CellLine', 'start': 40, 'end': 45}]"
39267061,693,So we selected ovarian cancer cell line A2780 with high expression of FA receptor and mouse brain microvascular endothelial cell line bEND.3 with relatively low expression of FA receptor to investigate the uptake of FA-modified liposomes. ,"[{'entity': 'A2780', 'type': 'CellLine', 'start': 40, 'end': 45}]"
39267061,732,So we selected ovarian cancer cell line A2780 with high expression of FA receptor and mouse brain microvascular endothelial cell line bEND.3 with relatively low expression of FA receptor to investigate the uptake of FA-modified liposomes. ,"[{'entity': 'A2780', 'type': 'CellLine', 'start': 40, 'end': 45}]"
39267432,24,"After the preliminary research of our group, merecidin can effectively control the proliferation and aggregation of  Staphylococcus  aureus and  Pseudomonas  aeruginosa by regulating the genes associated with the biofilm, thereby achieving effective control of microorganisms and reducing the harm of bacteria to the body 14 ; In addition, merecidin is able to regulate the MAPK/ERK signaling pathway and inhibit the growth, migration, and invasion of non-small cell lung cancer cells A549 and target MAPK1 to induce autophagy.","[{'entity': 'A549', 'type': 'CellLine', 'start': 485, 'end': 489}]"
39267432,68,"Briefly, a total of approximately 5 × 10⁳  cells were seeded in 96-well plates, after merecidin stimulation, 10 μL CCK-8 solution was added to each well and cultivated for 1.5 h. ","[{'entity': '1.5 h', 'type': 'Incubation Time (hour)', 'start': 172, 'end': 177}, {'entity': '1.5 h', 'type': 'Drug treatment duration (hour/day)', 'start': 172, 'end': 177}]"
39267432,202,Kuroda   found that the similar peptide FF/CAP18 of members of the endogenous cathelicidin family significantly reduced the proliferation of HCT116 cells with increasing doses.,"[{'entity': 'HCT116', 'type': 'CellLine', 'start': 141, 'end': 147}]"
39267432,206,"31  Patil   found that the antimicrobial peptide Nisin ZP can inhibit A549 cell proliferation through non-membrane lysis pathway, mitochondrial membrane depolarization and increase reactive oxygen species (ROS) production, while significantly inhibiting three-dimensional spheroid growth and cell viability of A549 cells, showing potential therapeutic effects on highly metastatic non-small cell lung cancer.","[{'entity': 'A549', 'type': 'CellLine', 'start': 70, 'end': 74}, {'entity': 'A549', 'type': 'CellLine', 'start': 310, 'end': 314}]"
39267432,240,"39  Bankell   found that LL-37 can reduce cell viability and stimulate LDH release in osteoblast MG63 cells, suggesting that LL-37 promotes caspase-independent apoptosis, and this effect appears to be related to plasma membrane permeability of human MG63 cells.","[{'entity': 'MG63', 'type': 'CellLine', 'start': 97, 'end': 101}, {'entity': 'MG63', 'type': 'CellLine', 'start': 250, 'end': 254}]"
39267432,294,"References 1.  Sung H, Ferlay J, Siegel RL, et al. ","[{'entity': 'RL', 'type': 'CellLine', 'start': 40, 'end': 42}]"
39267432,326,"Effect of antimicrobial peptide merecidin on proliferation, apoptosis, migration and invasion of lung cancer A549 cells via ERK /mTOR pathway. ","[{'entity': 'A549', 'type': 'CellLine', 'start': 109, 'end': 113}]"
39267432,328,Antimicrobial peptide merecidin induce autophagy of lung adenocarcinoma A549 cells regulated via MAPK1 [master]. ,"[{'entity': 'A549', 'type': 'CellLine', 'start': 72, 'end': 76}]"
39267432,341,Calycosin inhibits breast cancer cell migration and invasion by suppressing EMT via BATF/TGF-β1.  Aging (Albany NY) ,"[{'entity': 'NY', 'type': 'CellLine', 'start': 112, 'end': 114}]"
39267454,296,"A Multifunctional Platform for Tumor Angiogenesis-Targeted Chemo-Thermal Therapy Using Polydopamine-Coated Gold Nanorods 2016 10404 10417                 10.1021/acsnano.6b06267 Zhang, Lu; Su, Huilan; Cai, Jiali; Cheng, Dengfeng; Ma, Yongjie; Zhang, Jianping; Zhou, Chuanqing; Liu, Shiyuan; Shi, Hongcheng; Zhang, Yingjian; Zhang, Chunfu 10404-10417 Image-guided combined chemo-thermal therapy assists in optimizing treatment time, enhancing therapeutic efficiency, and circumventing side effects.  In the present study, we developed a chemo-photothermal theranostic platform based on polydopamine (PDA)-coated gold nanorods (GNRs).  The PDA coating was thin; however, it significantly suppressed the cytotoxicity of the cetyltrimethylammonium bromide template and allowed high cisplatin loading efficiency, arginine-glycine-aspartic acid (RGD) peptide (c(RGDyC)) conjugation, and chelator-free iodine-125 labeling (RGD-125IPt-PDA@GNRs).  While loaded cisplatin was released in a pH-sensitive manner, labeled 125I was outstandingly stable under biol. conditions.  RGD-125IPt-PDA@GNRs had a high specificity for αvβ3 integrin, and consequently, they could selectively accumulate in tumors, as revealed by single photon emission computed tomog./CT imaging, and in target tumor angiogenic vessels, as shown by high-resoln. photoacoustic imaging.  As RGD-125IPt-PDA@GNRs targets tumor angiogenesis, it is a highly potent tumor therapy.  Combined chemo-photothermal therapy with probes could thoroughly ablate tumors and inhibit tumor relapse via a synergistic antitumor effect.  Our studies demonstrated that RGD-125IPt-PDA@GNRs is a robust platform for image-guided, chemo-thermal tumor therapy with outstanding synergistic tumor killing and relapse inhibition effects.","[{'entity': 'Cisplatin', 'type': 'Drug', 'start': 778, 'end': 787}, {'entity': 'Cisplatin', 'type': 'Drug', 'start': 952, 'end': 961}]"
39267454,356,"Robust Electrografting on Self-Organized 3D Graphene Electrodes 2 1424 1433                 10.1021/acsami.5b10647 Fortgang, Philippe; Tite, Teddy; Barnier, Vincent; Zehani, Nedjla; Maddi, Chiranjeevi; Lagarde, Florence; Loir, Anne-Sophie; Jaffrezic-Renault, Nicole; Donnet, Christophe; Garrelie, Florence; Chaix, Carole 1424-1433 Improving graphene-based electrode fabrication processes and developing robust methods for its functionalization are two key research routes to develop new high-performance electrodes for electrochem. applications.  Here, a self-organized three-dimensional (3D) graphene electrode processed by pulsed laser deposition with thermal annealing is reported.  This substrate shows great performance in electron transfer kinetics regarding ferrocene redox probes in soln.  A robust electrografting strategy for covalently attaching a redox probe onto these graphene electrodes is also reported.  The modification protocol consists of a combination of diazonium salt electrografting and click chem.  An alkyne-terminated Ph ring is 1st electrografted onto the self-organized 3-dimensional graphene electrode by in situ electrochem. redn. of 4-ethynylphenyl diazonium.  Then the ethynylphenyl-modified surface efficiently reacts with the redox probe bearing a terminal azide moiety (2-azidoethyl ferrocene) by CuI-catalyzed alkyne-azide cycloaddn.  The authors' modification strategy applied to 3-dimensional graphene electrodes was analyzed by at. force microscopy, SEM, Raman spectroscopy, cyclic voltammetry, and XPS.  For XPS chem. surface anal., special attention was paid to the distribution and chem. state of Fe and N to highlight the functionalization of the graphene-based substrate by electrochem. grafting a ferrocene deriv.  Dense grafting was obsd., offering 4.9 × 10-10 mol cm-2 surface coverage and showing a stable signal over 22 days.  The electrografting was performed as multilayers, which offers higher ferrocene loading than a dense monolayer on a flat surface.  This work opens highly promising perspectives for the development of self-organized 3-dimensional graphene electrodes with various sensing functionalities.","[{'entity': 'SEM', 'type': 'CellLine', 'start': 1490, 'end': 1493}]"
39267538,8,"Lenti-sh RRS1 lentivirus was constructed and employed to downregulate the RRS1 expression in MDA-MB-231 and BT549 cells, which had a high-level expression of RRS1. Subsequently, we assessed the impact of RRS1 downregulation on the proliferation, migration, and invasion of breast cancer cells using CCK-8, apoptosis, and cell cycle by flow cytometry, wound healing test, Transwell migration, and invasion experiments. ","[{'entity': 'BT549', 'type': 'CellLine', 'start': 108, 'end': 113}]"
39267538,15,Loss-of-function experiment illustrated that the inhibiting of RRS1 expression reduced the rapid proliferation capacity of MDA-MB-231 and BT549 cells and hindered their migration and invasion capabilities (p<0.05). ,"[{'entity': 'BT549', 'type': 'CellLine', 'start': 138, 'end': 143}]"
39267774,31,"Cell lines and cell culture Human BC cell lines (MCF7, MDA-MB-231 and BT-549) and HEK293T were purchased from the Cell Bank at the Chinese Academic of Science. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 49, 'end': 53}]"
39267774,32,"Chemoresistant MCF7 cells were developed by stepwise selection in increasing doses of doxorubicin (DOX; MedChemExpress) or paclitaxel (PTX, MedChemExpress) as previously described [ 17 18 ], termed MCF7 DOX  and MCF7 PTX , respectively. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 15, 'end': 19}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 198, 'end': 202}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 212, 'end': 216}]"
39267774,33,"MCF7, MDA-MB-231, MCF7 , MCF7  and HEK293T cells were cultured in Dulbecco's Modified Eagle's Medium (Gibco). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 0, 'end': 4}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 18, 'end': 22}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 25, 'end': 29}]"
39267774,34,BT549 cells were cultured in RPMI 1640 (Gibco). ,"[{'entity': 'BT549', 'type': 'CellLine', 'start': 0, 'end': 5}]"
39267774,38,"MDA-MB-231, MCF7 and MCF7  cells were infected with above lentivirus. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 12, 'end': 16}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 21, 'end': 25}]"
39267774,72,"In brief, detached cells (2 × 10⁵ ) were rinsed with ice-cold PBS, and incubated with binding buffer supplemented with APC-conjugated annexin-V (BioLegend Cat# 831603, RRID: AB_2686933) and 7-AAD (BioLegend) for 15 min at RT in the dark. ","[{'entity': '15 min', 'type': 'Incubation Time (hour)', 'start': 212, 'end': 218}]"
39267774,77,"Two-dimensional LC-MS were performed using QE HF-X (Thermofisher Scientific), and glycoproteomics data were analyzed with Glyco-Decipher (v1.0.3) [ 19 IP-based mass spectrometry analysis Immunoprecipitated complexes were separated by SDS-PAGE, and gel pieces were dehydrated with acetonitrile, reduced with DTT, alkylated with IAA and digested with trypsin. ","[{'entity': 'HF', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39267774,97,"Proximity labelling and identification Annexin A1 and Basu-HA were amplified via PCR, fused and linked to lentiviral overexpression vector pLVX-AcGFP-N1. HEK293T cells were transfected with the constructed plasmid using Lipofectamine 2000 reagent (Thermofisher Scientific), incubated with biotin (50 μM) for 18 h, and confirmed by western blot. ","[{'entity': '18 h', 'type': 'Incubation Time (hour)', 'start': 308, 'end': 312}]"
39267774,137,"Bisecting GlcNAc partially reverse the chemoresistance in BC cells Bisecting GlcNAc levels and MGAT3 expression were significantly reduced in breast cancer cells MDA-MB-231, MCF7, BT-549 and MCF7  response to DOX, PTX or cisplatin in dose- and time-dependent manners ( A&B, S2A-J ), and in MCF7 compared to MCF7  ( ). ","[{'entity': 'Cisplatin', 'type': 'Drug', 'start': 221, 'end': 230}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 174, 'end': 178}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 191, 'end': 195}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 290, 'end': 294}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 307, 'end': 311}]"
39267774,139,"To explore the roles of bisecting GlcNAc in BC chemoresistance, we introduced MGAT3 into MDA-MB-231, MCF7 and MCF7  cells (termed as MB231/MGAT3, MCF7/MGAT3 and MCF7 /MGAT3) to enhance bisecting GlcNAc levels ( Fig. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 101, 'end': 105}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 110, 'end': 114}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 146, 'end': 150}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 161, 'end': 165}]"
39267774,142,"Similar results were observed in MCF7/MGAT3 and MCF7 /MGAT3 cells following DOX treatment ( I, S3D-F ), accompanied by weakened drug efflux activity ( ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 48, 'end': 52}]"
39267774,145,"This degradation of MGAT3 was reversed in DOX-exposed MDA-MB-231 and MCF7 cells by the proteasome inhibitor, MG132, but not by the lysosomal inhibitor, chloroquine (Chol) ( B, S4A-C ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 69, 'end': 73}]"
39267774,154,"P-gp was further validated to be modified with bisecting GlcNAc, and was down-regulated in MGAT3 overexpressed MCF7  cells ( ), without significant changes at the mRNA level ( Fig. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 111, 'end': 115}]"
39267774,157,"With the incorporation of azidohomoalanine (AHA), an analog of methionine ( ), the amount of newly synthesized P-gp was nearly equivalent in MCF7  cells, regardless of bisecting GlcNAc levels ( ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 141, 'end': 145}]"
39267774,158,"Furthermore, P-gp levels on the plasma membrane were reduced in MCF7 /MGAT3 cells ( D, S6E ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 64, 'end': 68}]"
39267774,171,"Bisecting GlcNAc levels in MCF7, MCF7  cells determined by flow cytometry. (D) ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 27, 'end': 31}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}]"
39267774,174,Cell viability (G) and apoptosis (H) assays of parental and MGAT3-overexpressed MDA-MB-231 cells treated with different concentration of DOX for 48 h. (I) ,"[{'entity': '48 h', 'type': 'Incubation Time (hour)', 'start': 145, 'end': 149}]"
39267774,175,Cell apoptosis of parental and MGAT3-overexpressing MCF7  cells treated with different concentration of DOX for 48 h. (J) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 52, 'end': 56}, {'entity': '48 h', 'type': 'Incubation Time (hour)', 'start': 112, 'end': 116}]"
39267774,177,"Parental and MGAT3-overexpressed MCF7  cells were pre-treated with 100 μM DOX for 24 h, and residual DOX in cells were determined following 1 or 2 hours of drug efflux. (K-M) ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}]"
39267774,198,"Using IP-MS, we compared the proteins differentially associated with P-gp in MCF7 /MGAT3 compared to MCF7  cells, and known P-gp interactome from STRING database ( A, S7A-C, Tab. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 77, 'end': 81}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 101, 'end': 105}]"
39267774,204,"S7 ), resulting in an increased apoptosis, followed by suppressed proliferation and cell viability in MCF7  cells with DOX treatment ( ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 102, 'end': 106}]"
39267774,208,We found that drug resistance of recipient cells MDA-MB-231 was enhanced by soluble components from MCF7 Fig. ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 100, 'end': 104}]"
39267774,209,"S8 ), but inhibited by which from MCF7 ). ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 34, 'end': 38}]"
39267774,210,"We isolated MVs from MCF7 A, S8F&G ), and found that bisecting GlcNAc clearly suppressed MCF7 -MV mediated chemoresistance transmission to recipient cells ( ), but have no effect on secretion, morphology and uptake of MVs ( A, S8H&I  Figure 4  Identification of P-gp as the target protein bearing bisecting GlcNAc.","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 21, 'end': 25}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 89, 'end': 93}]"
39267774,213,"Representative MS/MS spectrum of P-gp peptide EN # VTMDEIEKAVKEANAYDFIMK with bisecting GlcNAc. #, glycosite. (C) ","[{'entity': 'EN', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39267774,214,Expression of P-gp with bisecting GlcNAc in parental and MGAT3 overexpressed MCF7  cells determined by immunoprecipitation. (D) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 77, 'end': 81}]"
39267774,216,Membranous P-gp expression in parental and MGAT3 overexpressed MCF7  cells labeled with NHS-LC-biotin. (F) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 63, 'end': 67}]"
39267774,221,"Venn diagram exhibiting P-gp interactome from STRING, and proteins differentially associated with P-gp in MCF7  cells. (B) ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 106, 'end': 110}]"
39267774,224,Co-localization of P-gp and ezrin in parental and MGAT3 overexpressed MCF7  cells. (E) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 70, 'end': 74}]"
39267774,227,Total expression of P-gp and ezrin in ezrin silenced MCF7  cells. (H) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 53, 'end': 57}]"
39267774,229,"Proteomic analysis revealed that P-gp exhibited a significant increase in both cell lysates and MVs of MCF7  compared to MCF7, followed by a decrease in which of MCF7 /MGAT3 compared MCF7 C&D, S9A&B, Tab. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 103, 'end': 107}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 121, 'end': 125}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 162, 'end': 166}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 183, 'end': 187}]"
39267774,231,"Bisecting GlcNAc suppressed P-gp levels in MCF7 /MGAT3-MVs ( ), consequently inhibiting the endocytosis and recycle of P-gp onto plasma membrane of recipient cells ( Fig. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 43, 'end': 47}]"
39267774,255,Morphology of MCF7 -MVs and MCF7 /MGAT3-MVs. (B) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 14, 'end': 18}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 28, 'end': 32}]"
39267774,256,Cell apoptosis of recipient cells treated with MCF7 /MGAT3-MVs. (C) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 47, 'end': 51}]"
39267774,257,"Venn diagram of proteins showing a broadly increase in cell lysates and MVs of MCF7  compared to MCF7, following by a decrease in which of MCF7 . (D) ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 79, 'end': 83}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 97, 'end': 101}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 139, 'end': 143}]"
39267774,258,"Expression pattern of proteins showing overlapping expression patterns in cell lysates and MVs of MCF7, MCF7 /MGAT3. (E) ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 98, 'end': 102}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 104, 'end': 108}]"
39267774,259,P-gp and its bisecting GlcNAc levels in MCF7 /MGAT3-MVs. (F) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 40, 'end': 44}]"
39267774,262,Interaction between P-gp and VPS4A in MCF7 /MGAT3 cells. (I) ,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 38, 'end': 42}]"
39267774,265,P-gp levels in MVs from VPS4A silenced MCF7  cells.  Figure 7  Effects of bisecting GlcNAc on global and local structure of P-gp.,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 39, 'end': 43}]"
39267774,285,"We found that the removal of bisecting GlcNAc at Asn494, rather than the conventional glycosites Asn91, 94 and 99, restored P-gp expression and chemoresistance in MGAT3 overexpressed MCF7  cells, indicating the pivotal role of bisecting GlcNAc at Asn494 in regulating P-gp expression and its ability to confer chemoresistance.","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 183, 'end': 187}]"
39267774,289,"The expression of membranous P-gp and association between P-gp and ezrin were reduced in MCF7  cells with high bisecting GlcNAc levels vice versa,  silencing ezrin impaired the location of P-gp onto membrane and attenuated the chemoresistance. ","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 89, 'end': 93}]"
39267774,349,et al Mechanisms of cisplatin resistance and targeting of cancer stem cells: Adding glycosylation to the equation Drug Resist Updat. ,"[{'entity': 'Cisplatin', 'type': 'Drug', 'start': 20, 'end': 29}]"
39267774,423,"  2023; 299 :103051⁴ⁱ.  Kramer R, Weber TK, Arceci R, Ramchurren N, Kastrinakis WV, Steele G Jr.  ","[{'entity': 'TK', 'type': 'CellLine', 'start': 40, 'end': 42}]"
39267774,500,"To explore the roles of bisecting GlcNAc in BC chemoresistance, we introduced MGAT3 into MDA-MB-231, MCF7 and MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 101, 'end': 105}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 110, 'end': 114}]"
39267774,509,"Bisecting GlcNAc levels in MCF7, MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 27, 'end': 31}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}]"
39267774,527,Representative MS/MS spectrum of P-gp peptide EN,"[{'entity': 'EN', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39267774,529,"Venn diagram exhibiting P-gp interactome from STRING, and proteins differentially associated with P-gp in MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 106, 'end': 110}]"
39267774,533,Morphology of MCF7,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 14, 'end': 18}]"
39267774,715,"To explore the roles of bisecting GlcNAc in BC chemoresistance, we introduced MGAT3 into MDA-MB-231, MCF7 and MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 101, 'end': 105}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 110, 'end': 114}]"
39267774,724,"Bisecting GlcNAc levels in MCF7, MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 27, 'end': 31}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}]"
39267774,742,Representative MS/MS spectrum of P-gp peptide EN,"[{'entity': 'EN', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39267774,744,"Venn diagram exhibiting P-gp interactome from STRING, and proteins differentially associated with P-gp in MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 106, 'end': 110}]"
39267774,748,Morphology of MCF7,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 14, 'end': 18}]"
39267774,930,"To explore the roles of bisecting GlcNAc in BC chemoresistance, we introduced MGAT3 into MDA-MB-231, MCF7 and MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 101, 'end': 105}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 110, 'end': 114}]"
39267774,941,"Bisecting GlcNAc levels in MCF7, MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 27, 'end': 31}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}]"
39267774,945,"Bisecting GlcNAc levels in MCF7, MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 27, 'end': 31}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 33, 'end': 37}]"
39267774,978,Representative MS/MS spectrum of P-gp peptide EN,"[{'entity': 'EN', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39267774,981,Representative MS/MS spectrum of P-gp peptide EN,"[{'entity': 'EN', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39267774,983,"Venn diagram exhibiting P-gp interactome from STRING, and proteins differentially associated with P-gp in MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 106, 'end': 110}]"
39267774,985,"Venn diagram exhibiting P-gp interactome from STRING, and proteins differentially associated with P-gp in MCF7","[{'entity': 'MCF7', 'type': 'CellLine', 'start': 106, 'end': 110}]"
39267774,989,Morphology of MCF7,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 14, 'end': 18}]"
39267774,991,Morphology of MCF7,"[{'entity': 'MCF7', 'type': 'CellLine', 'start': 14, 'end': 18}]"
39268460,58,The response of SKBR3/HER2+ cells to Lapatinib and Ipatasertib was explored by proteomic profiling of cells exposed to 36 h inhibition with the drugs. ,"[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 16, 'end': 21}]"
39268460,60,"SKBR3 cells, representative of breast cancer cells overexpressing the HER2 receptor, were purchased from ATCC (Manassas, VA). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 0, 'end': 5}]"
39268460,79,"Cell culture and treatment with drugs SKBR3 stock batches were generated from the original ATCC vial [authenticated by Short Tandem Repeat (STR) analysis] by propagating the cells for ∼3 weeks in McCoy 5A supplemented with FBS (10%) and Normocin-a formulation of three antibiotics active against  , bacteria and fungi, and freezing the cells at −80°C. ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 38, 'end': 43}]"
39268460,81,"For this work, SKBR3 cells retrieved from liquid nitrogen were further propagated for 3–4 weeks and grown in T175 cm  Nunc flasks in a water jacketed CO  (5%) incubator at 37°C, in McCoy’s 5A with FBS (10%). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 15, 'end': 20}]"
39268460,122,"The presence of a peptide was considered validated when the peptide displayed a minimum of five transitions and a dot product (dotp) score >0.9. MS data processing The MS raw files were processed by the Proteome Discoverer 2.5 software package (Thermo Fisher Scientific, Waltham, MA) by using the Sequest HT search engine and a  Homo sapiens  database of 20,399 reviewed, non-redundant UniProt protein sequences (August 2022 download) ( ). ","[{'entity': 'HT', 'type': 'CellLine', 'start': 305, 'end': 307}]"
39268460,124,"The  Processing Workflow  search parameters included the followings: the Spectrum Selector peptide precursor mass range was set to 400–5,000 Da, the Sequest HT node parameters enabled the selection of 6–144 aa length fully tryptic peptides comprising maximum two missed cleavages, ion tolerances were set to 15 ppm for the precursor ion and 0.02 Da for the b/y/a ion fragments, and dynamic modifications were enabled for Met (15.995 Da/oxidation) and Nt (42.011 Da/acetyl) for all samples. ","[{'entity': 'HT', 'type': 'CellLine', 'start': 157, 'end': 159}]"
39268460,168,"The SKBR3 drug treatment strategy consisted of a multi-step process: (a) cell culture and synchronization in SFM for 24 h; (b) stimulation of control-cells with EGF (10 nM) for 36 h to assess canonical growth; (c) preconditioning of the to-be-drug-treated cells for 15 min with drugs; and (d) treatment of cells with drugs for 36 h, i.e., Lapatinib (10 μM)/EGF (10 nM) or Lapatinib (10 μM)/Ipatasertib (1 μM)/EGF (10 nM) ( Figure 1A ). ","[{'entity': 'SKBR3', 'type': 'CellLine', 'start': 4, 'end': 9}]"
39268460,169,"FBS (10%) was added to all cell incubations, as in its absence both drugs induced considerable cell detachment within 24 h of drug treatment indicative of apoptotic behavior. ","[{'entity': '24 h', 'type': 'Incubation Time (hour)', 'start': 118, 'end': 122}]"
39268460,173,"Incubation of cells with 10 μM Lapatinib for only 36 h evolved as a good compromise, with FACS measurements indicating a larger proportion of cells in the G1 stage of the cell cycle and with proteomic changes being more clearly defined. ","[{'entity': '36 h', 'type': 'Incubation Time (hour)', 'start': 50, 'end': 54}, {'entity': '10 μM', 'type': 'Drug Concentration (mol/L)', 'start': 25, 'end': 30}, {'entity': '36 h', 'type': 'Drug treatment duration (hour)', 'start': 50, 'end': 54}]"
39268460,175,"We also considered that the cell cycle of mammalian cells is ∼24 h, with the cellular-pool protein half-life being also ∼24 h ( Shamir et al., 2016 ). ","[{'entity': '24 h', 'type': 'Incubation Time (hour)', 'start': 62, 'end': 66}, {'entity': '24 h', 'type': 'Incubation Time (hour)', 'start': 121, 'end': 125}, {'entity': '24 h', 'type': 'Drug treatment duration (hour)', 'start': 62, 'end': 66}, {'entity': '24 h', 'type': 'Drug treatment duration (hour)', 'start': 121, 'end': 125}]"
